vendor_id,vendor_name,field_name,field_shape,bottom,left,right,top,doc_id,submitted_on,status,submitted_On
29ATOPN9495K1ZF,SRI ANNAPOORNA ENTERPRISES,invoiceDate,dd/dd/dddd,473.0,1807.0,2037.0,433.0,0a437a89-e012-4082-8521-c44a62e025c8,06/09/22,1,
29ATOPN9495KIZF,SRI ANNAPOORNA ENTERPRISES,invoiceDate,dd/dd/dddd,589.798,1728.734,1956.8556,550.0044,ae413a1b-b887-4f9b-bf61-508f161c366e,06/09/22,1,
29ATOPN9495KIZF,SRI ANNAPOORNA ENTERPRISES,invoiceDate,dd/dd/dddd,482.0,1798.0,2030.0,438.0,00d218e8-4413-4cbc-9433-bbaa5096fb08,06/09/22,1,
29ATOPN9495K1ZF,SRI ANNAPOORNA ENTERPRISES,invoiceDate,dd/dd/dddd,558.279,1836.552,2067.418,517.9255,e8990893-0b2a-45e6-882e-65ec41340be0,06/09/22,1,
27AAFCD3317F1ZY,LICIOUS,invoiceNumber,XXXXXXdddd-ddddd,239.0,1451.0,1817.0,201.0,f6q121-509-4140-a86114,06/09/22,1,
27AAFCD3317F1ZY,LICIOUS,invoiceDate,dd/dd/dddd,236.0,1887.0,2051.0,200.0,f6q121-509-4140-a86114,06/09/22,1,
27AAACY0658B1ZK,YOJANA POULTRY PVT LTD,invoiceNumber,XXXX/dd-dd/dd,500.0,1645.0,1938.0,451.0,doc_1661251491053_b88989aa8aa,23/08/22,1,
27AAACY0658B1ZK,YOJANA POULTRY PVT LTD,invoiceDate,dd/dd/dddd,557.0,1643.0,1831.0,512.0,doc_1661251491053_b88989aa8aa,23/08/22,1,
27AABCW1373L2Z1,WINGREENS FARMS PRIVATE LIMITED,invoiceNumber,dddddddddd,621.0,1840.0,2004.0,590.0,doc_1661251411536_bb99aa8a8ba,24/08/22,1,
27AABCW1373L2Z1,WINGREENS FARMS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,620.0,2118.0,2268.0,590.0,doc_1661251411536_bb99aa8a8ba,24/08/22,1,
27AAACV2678L1ZU,VARUN BEVERAGES LIMITED - MH,invoiceNumber,XXdddddddddd,384.0,2282.0,2509.0,354.0,doc_1661251335576_b8988b99baa,23/08/22,1,
27AAACV2678L1ZU,VARUN BEVERAGES LIMITED - MH,invoiceDate,dd/dd/dddd,434.0,2306.0,2458.0,403.0,doc_1661251335576_b8988b99baa,23/08/22,1,
27AADCT7396Q1ZA,TRUEFARM FOODS INDIA PRIVATE LIMITED,invoiceNumber,XXX/dddd/dd-dd,218.0,1518.0,1803.0,193.0,doc_1661251268669_8bbb999b9b8,24/08/22,1,
27AADCT7396Q1ZA,TRUEFARM FOODS INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,220.0,1857.0,2021.0,191.0,doc_1661251268669_8bbb999b9b8,24/08/22,1,
23AGAPN5218M1ZF,THE TASTE OF MALWA,invoiceNumber,dddd,844.0,1979.0,2082.0,798.0,doc_1661251233582_b9ba89b8a8a,24/08/22,1,
23AGAPN5218M1ZF,THE TASTE OF MALWA,invoiceDate,dd/dd/dddd,629.0,1870.0,2108.0,574.0,doc_1661251233582_b9ba89b8a8a,24/08/22,1,
19AAECT2251R1ZS,TEAXPRESS PRIVATE LIMITED,invoiceNumber,dddd-dd/XX/dddd,418.0,1468.0,1859.0,370.0,doc_1661251143997_a8a9bbabaa9,24/08/22,1,
19AAECT2251R1ZS,TEAXPRESS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1626.0,720.0,900.0,1588.0,doc_1661251143997_a8a9bbabaa9,24/08/22,1,
33AIAPC3896L1Z6,Seller-Sri B M Enterprises - Chennai,invoiceNumber,XX-dd-dd-dddd,440.0,1478.0,1749.0,398.0,doc_1661251123581_88ab9aa8888,24/08/22,1,
33AIAPC3896L1Z6,Seller-Sri B M Enterprises - Chennai,invoiceDate,dd/dd/dddd,440.0,2062.0,2260.0,398.0,doc_1661251123581_88ab9aa8888,24/08/22,1,
27AADPH0509G1Z7,SHASHI TRADING CORPORATION,invoiceNumber,Xddddddddd,172.0,2097.0,2334.0,128.0,doc_1661250976337_9a8b88bb9b9,24/08/22,1,
27AADPH0509G1Z7,SHASHI TRADING CORPORATION,invoiceDate,dd/dd/dddd,220.0,2119.0,2330.0,176.0,doc_1661250976337_9a8b88bb9b9,24/08/22,1,
33AIAPC3896L1Z6,Seller-Sri B M Enterprises - Chennai,invoiceNumber,dd-dd-dddd,422.0,1541.0,1736.0,379.0,doc_1661250935637_98bb8ab888b,24/08/22,1,
33AIAPC3896L1Z6,Seller-Sri B M Enterprises - Chennai,invoiceDate,dd/dd/dddd,418.0,2147.0,2353.0,374.0,doc_1661250935637_98bb8ab888b,24/08/22,1,
27AAPPA3019E1Z3,SAI AGENCY.-MH,invoiceNumber,Xddddddddd,172.0,2097.0,2337.0,127.0,doc_1661250874279_b9babaaa9ab,24/08/22,1,
27AAPPA3019E1Z3,SAI AGENCY.-MH,invoiceDate,dd/dd/dddd,218.0,2120.0,2332.0,176.0,doc_1661250874279_b9babaaa9ab,24/08/22,1,
27AADCM8598F1ZY,MANOJ MULTIFOODS PVT LTD,invoiceNumber,XXXX/dd-dd/ddddd,697.0,926.0,1266.0,658.0,doc_1661250816046_bb9ba9a8b89,24/08/22,1,
27AADCM8598F1ZY,MANOJ MULTIFOODS PVT LTD,invoiceDate,dd/dd/dddd,473.0,1310.0,1460.0,439.0,doc_1661250816046_bb9ba9a8b89,24/08/22,1,
27AAFCD3317F1ZY,LICIOUS,invoiceNumber,XXXXXXdddd-ddddd,239.0,1449.0,1816.0,201.0,doc_1661250775106_9998bb989ab,24/08/22,1,
27AAFCD3317F1ZY,LICIOUS,invoiceDate,dd/dd/dddd,236.0,1889.0,2070.0,201.0,doc_1661250775106_9998bb989ab,24/08/22,1,
27AAGCK4771P1ZT,KWICK LIVING (I) PRIVATE LIMITED,invoiceNumber,XdXXXdd/ddddd,205.0,2047.0,2303.0,168.0,doc_1661250706703_9aa88b88a88,24/08/22,1,
27AAGCK4771P1ZT,KWICK LIVING (I) PRIVATE LIMITED,invoiceDate,dd/dd/dddd,250.0,2007.0,2173.0,217.0,doc_1661250706703_9aa88b88a88,24/08/22,1,
27AAWFK7350B1Z3,KINGS COLD STORAGE,invoiceNumber,XXX/ddddd,520.0,1763.0,1957.0,477.0,doc_1661250679591_98aba9a8a99,24/08/22,1,
27AAWFK7350B1Z3,KINGS COLD STORAGE,invoiceDate,dd/dd/dddd,564.0,1778.0,1990.0,524.0,doc_1661250679591_98aba9a8a99,24/08/22,1,
27AAACI3503K1ZR,INDO NISSIN FOODS PRIVATE LIMITED-MH,invoiceNumber,dddddddddd,226.0,2783.0,2952.0,196.0,doc_1661250571124_aa8baba9bb8,24/08/22,1,
27AAACI3503K1ZR,INDO NISSIN FOODS PRIVATE LIMITED-MH,invoiceDate,dd/dd/dddd,274.0,2786.0,2938.0,246.0,doc_1661250571124_aa8baba9bb8,24/08/22,1,
27AAVFG5418R1ZE,GOURMET GENEX LLP,invoiceNumber,XXXX/dd-dd/ddddd,565.0,2034.0,2345.0,525.0,doc_1661250487331_8b9aab98b8b,24/08/22,1,
27AAVFG5418R1ZE,GOURMET GENEX LLP,invoiceDate,dd/dd/dddd,676.0,721.0,910.0,632.0,doc_1661250487331_8b9aab98b8b,24/08/22,1,
29AAHCG1593L1Z2,GO DESI MANDI PRIVATE LIMITED,invoiceNumber,XX-XXXX-ddddd,887.0,1934.0,2297.0,833.0,doc_1661250421493_baba8aab889,24/08/22,1,
29AAHCG1593L1Z2,GO DESI MANDI PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1136.0,1743.0,1951.0,1093.0,doc_1661250421493_baba8aab889,24/08/22,1,
27BHLPM2626M1ZW,GIRIRAJ ENTERPRISES,invoiceNumber,XXX-XXX-ddd,552.0,714.0,924.0,509.0,doc_1661250313583_889998ab899,24/08/22,1,
27BHLPM2626M1ZW,GIRIRAJ ENTERPRISES,invoiceDate,dd/dd/dddd,601.0,717.0,901.0,557.0,doc_1661250313583_889998ab899,24/08/22,1,
29AAFCD3317F1ZU,Delightful Gourmet Pvt Ltd,invoiceNumber,XXXXXXdddd-ddddd,240.0,1449.0,1811.0,201.0,doc_1661250024862_8bba98baabb,24/08/22,1,
29AAFCD3317F1ZU,Delightful Gourmet Pvt Ltd,invoiceDate,dd/dd/dddd,236.0,1889.0,2070.0,200.0,doc_1661250024862_8bba98baabb,24/08/22,1,
27AAJCC0510B1ZE,CERES FOODS PRIVATE LIMITED,invoiceNumber,XXXXXXX/dd/dd-dd,246.0,1149.0,1496.0,207.0,doc_1661249989547_9a9b888a998,23/08/22,1,
27AAJCC0510B1ZE,CERES FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,246.0,1565.0,1744.0,207.0,doc_1661249989547_9a9b888a998,23/08/22,1,
27AAKPS3068G1ZD,ASHISH MARKETING,invoiceNumber,XXX/dddd,75.0,2556.0,2752.0,31.0,doc_1661249921770_a8a8ab8b988,24/08/22,1,
27AAKPS3068G1ZD,ASHISH MARKETING,invoiceDate,dd/dd/dddd,138.0,2559.0,2771.0,95.0,doc_1661249921770_a8a8ab8b988,24/08/22,1,
27AAECA0303M1ZZ,AGROTECH FOODS LIMITED,invoiceNumber,XXddddXdd-dddddd,281.0,2087.0,2367.0,244.0,doc_1661249903226_ba88aab8a8a,24/08/22,1,
27AAECA0303M1ZZ,AGROTECH FOODS LIMITED,invoiceDate,dd/dd/dddd,471.0,2191.0,2360.0,432.0,doc_1661249903226_ba88aab8a8a,24/08/22,1,
27ABCCS5447H1Z5,SHIVANIKA FOODS PRIVATE LIMITED,invoiceNumber,XXXd-dddd-ddd,409.0,2004.0,2230.0,371.0,doc_1661249839502_899bb889898,24/08/22,1,
27ABCCS5447H1Z5,SHIVANIKA FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,409.0,2795.0,2951.0,369.0,doc_1661249839502_899bb889898,24/08/22,1,
27AAEFL1079J1Z5,LOGUS SALES CORPORATION,invoiceNumber,XXX/ddd,119.0,2680.0,2852.0,81.0,doc_1661249797092_ab89bb8aab9,24/08/22,1,
29AAIFE3072E1ZI,ENVOME ECO LLP,invoiceNumber,XXX-dddddd,692.0,723.0,923.0,650.0,doc_1661249768640_aa88b9888a9,24/08/22,1,
29AAIFE3072E1ZI,ENVOME ECO LLP,invoiceDate,dd/dd/dddd,736.0,726.0,913.0,694.0,doc_1661249768640_aa88b9888a9,24/08/22,1,
19AAJCC8999C1Z0,COUNTRY BEAN PVT. LTD,invoiceNumber,XXXd-dddd-dd,403.0,1880.0,2215.0,360.0,doc_1661249670819_b989aaaab8a,23/08/22,1,
19AAJCC8999C1Z0,COUNTRY BEAN PVT. LTD,invoiceDate,dddd-dd-dd,403.0,2603.0,3331.0,120.0,doc_1661249670819_b989aaaab8a,23/08/22,1,
27AMAPR7225C1Z8,SUPREME ENTERPRISES,invoiceNumber,XX/dd-dd/ddd,571.0,429.0,684.0,525.0,doc_1661247689931_a998b9b8a88,24/08/22,1,
27AMAPR7225C1Z8,SUPREME ENTERPRISES,invoiceDate,dd/dd/dddd,571.0,2597.0,2821.0,527.0,doc_1661247689931_a998b9b8a88,24/08/22,1,
27AAACI3503K1ZR,INDO NISSIN FOODS PRIVATE LIMITED-MH,invoiceNumber,dddddddddd,226.0,2785.0,2955.0,196.0,doc_1661239695384_98bbaaba888,24/08/22,1,
27AAACI3503K1ZR,INDO NISSIN FOODS PRIVATE LIMITED-MH,invoiceDate,dd/dd/dddd,274.0,2786.0,2938.0,246.0,doc_1661239695384_98bbaaba888,24/08/22,1,
27ANDPM0524H1ZA,MAHADEV  AGENCIES,invoiceNumber,XXXddddddd,295.0,1412.0,1626.0,251.0,doc_1661238525745_ba8b9a8a88a,24/08/22,1,
27ANDPM0524H1ZA,MAHADEV  AGENCIES,invoiceDate,dd/dd/dddd,351.0,1416.0,1582.0,322.0,doc_1661238525745_ba8b9a8a88a,24/08/22,1,
27AIQPG5593C1Z0,M/S PARAS ENTERPRISES,invoiceNumber,Xdddd,588.0,359.0,478.0,548.0,doc_1661238116913_9aa8b9b9baa,24/08/22,1,
27ANDPM0524H1ZA,MAHADEV  AGENCIES,invoiceNumber,XXdddddd,272.0,1446.0,1629.0,231.0,doc_1661238048199_b9b8abab9bb,24/08/22,1,
27ANDPM0524H1ZA,MAHADEV  AGENCIES,invoiceDate,dd/dd/dddd,332.0,1445.0,1620.0,303.0,doc_1661238048199_b9b8abab9bb,24/08/22,1,
27BCYPC1390Q1ZS,KHADYAGRAM ORGANIC FOODS,invoiceNumber,ddd,1108.0,2156.0,2232.0,1056.0,doc_1661236972138_8a98b8ab998,24/08/22,1,
27BCYPC1390Q1ZS,KHADYAGRAM ORGANIC FOODS,invoiceDate,dd/dd/dddd,1167.0,2002.0,2230.0,1117.0,doc_1661236972138_8a98b8ab998,24/08/22,1,
27AAACP6022A1Z1,A 1 CUISINES PRIVATE LIMITED,invoiceNumber,dddddddd/d,664.0,727.0,912.0,625.0,doc_1661236966214_9bb9b9888b9,24/08/22,1,
27AAACP6022A1Z1,A 1 CUISINES PRIVATE LIMITED,invoiceDate,dd/dd/dddd,712.0,724.0,912.0,670.0,doc_1661236966214_9bb9b9888b9,24/08/22,1,
36AAFCD3317F1ZZ,Delightful Gourmet Pvt Ltd,invoiceNumber,XXXXXXdddd-ddddd,240.0,1451.0,1803.0,201.0,doc_1661236783736_9aaabaa98ba,24/08/22,1,
36AAFCD3317F1ZZ,Delightful Gourmet Pvt Ltd,invoiceDate,dd/dd/dddd,237.0,1892.0,2070.0,201.0,doc_1661236783736_9aaabaa98ba,24/08/22,1,
36AAFCD3317F1ZZ,Delightful Gourmet Pvt Ltd,invoiceNumber,XXXXXXdddd-ddddd,240.0,1451.0,1803.0,201.0,doc_1661160011659_8bb8a98aa9a,24/08/22,1,
36AAFCD3317F1ZZ,Delightful Gourmet Pvt Ltd,invoiceDate,dd/dd/dddd,237.0,1892.0,2070.0,201.0,doc_1661160011659_8bb8a98aa9a,24/08/22,1,
27AMAPR7225C1Z8,SUPREME ENTERPRISES,invoiceNumber,XX/dd-dd/ddd,381.0,286.0,458.0,347.0,doc_1660740697668_89bbb9abba9,24/08/22,1,
27AMAPR7225C1Z8,SUPREME ENTERPRISES,invoiceDate,dd/dd/dddd,382.0,1730.0,1881.0,350.0,doc_1660740697668_89bbb9abba9,24/08/22,1,
27AMAPR7225C1Z8,SUPREME ENTERPRISES,invoiceNumber,XX/dd-dd/ddd,381.0,286.0,458.0,347.0,doc_1660739127547_998b9aaa9a8,24/08/22,1,
27AMAPR7225C1Z8,SUPREME ENTERPRISES,invoiceDate,dd/dd/dddd,382.0,1730.0,1881.0,350.0,doc_1660739127547_998b9aaa9a8,24/08/22,1,
29ACOPV5558Q1Z6,,invoiceNumber,ddddd,588.0,1343.0,1459.0,551.0,d6e337d8-f8cd-4b9c-86bc-dc9903112010,08/09/22,1,
29ACOPV5558Q1Z6,,invoiceDate,dd/dd/dddd,848.0,1795.0,1954.0,810.0,d6e337d8-f8cd-4b9c-86bc-dc9903112010,08/09/22,1,
29ALIPK9393B1ZQ,,invoiceNumber,dd,416.0,1085.0,1117.0,391.0,381ab6c3-41ee-441a-84fd-e85fd2d34013,08/09/22,1,
29ALIPK9393B1ZQ,,invoiceDate,dd/dd/dddd,426.0,1637.0,1827.0,385.0,381ab6c3-41ee-441a-84fd-e85fd2d34013,08/09/22,1,
29ALIPK9393B1ZQ,,invoiceNumber,d,369.0,1073.0,1088.0,345.0,3d1a46a4-34c6-48df-949e-a0f291e0b5cb,08/09/22,1,
29ALIPK9393B1ZQ,,invoiceDate,dd/dd/dddd,371.0,1614.0,1769.0,340.0,3d1a46a4-34c6-48df-949e-a0f291e0b5cb,08/09/22,1,
29AAACJ5223F1ZS,JAIN AGRO FOOD PRODUCTS PRIVATE LIMITED - BANGALORE,invoiceNumber,dddd,233.08755,1326.637,1416.9877,196.0254,c36c89d3-b861-48f3-920a-5c27b1a57c7f,08/09/22,1,
29AAACJ5223F1ZS,JAIN AGRO FOOD PRODUCTS PRIVATE LIMITED - BANGALORE,invoiceDate,dd/dd/dddd,237.0,1831.0,2081.0,194.0,c36c89d3-b861-48f3-920a-5c27b1a57c7f,08/09/22,1,
29AAACJ5223F1ZS,JAIN AGRO FOOD PRODUCTS PRIVATE LIMITED - BANGALORE,invoiceNumber,dddd,251.9868,1306.706,1396.7698,212.8854,8b27f891-acef-4cfb-8f70-fd28e5108a60,08/09/22,1,
29AAACJ5223F1ZS,JAIN AGRO FOOD PRODUCTS PRIVATE LIMITED - BANGALORE,invoiceDate,dd/dd/dddd,252.0,1809.0,2053.0,209.0,8b27f891-acef-4cfb-8f70-fd28e5108a60,08/09/22,1,
29AHDPH0393P1ZW,SUVARNA ENTERPRISES,invoiceNumber,XXXX-ddd,245.0,1442.0,1630.0,204.0,a9b27867-6c78-4b3c-9f80-595a94d33d46,08/09/22,1,
29AHDPH0393P1ZW,SUVARNA ENTERPRISES,invoiceDate,dd/dd/dddd,236.0,1811.0,2053.0,199.0,a9b27867-6c78-4b3c-9f80-595a94d33d46,08/09/22,1,
29AAGFS0646C1ZC,Distributors,invoiceNumber,XXXXdddddddddddd,209.0,1946.0,2237.0,170.0,1213045b-28af-498b-b0ee-2355fd28849f,08/09/22,1,
29AAGFS0646C1ZC,Distributors,invoiceDate,dd/dd/dddd,263.0,1950.0,2147.0,221.0,1213045b-28af-498b-b0ee-2355fd28849f,08/09/22,1,
29AAPFS7832P1Z2,,invoiceNumber,Xddddddddd,332.0,2655.0,2804.0,307.0,1db04d6f-6195-4c70-9698-f0d2060b2a97,08/09/22,1,
29AAPFS7832P1Z2,,invoiceDate,dd/dd/dddd,374.0,2656.0,2804.0,343.0,1db04d6f-6195-4c70-9698-f0d2060b2a97,08/09/22,1,
29AAGFS0646C1ZC,Spectrum Distributors,invoiceNumber,XXXXdddddddddddd,373.0,1462.0,1841.0,327.0,25d45d2a-dfdf-4453-9829-a88cacc1a32f,08/09/22,1,
29AAGFS0646C1ZC,Spectrum Distributors,invoiceDate,dd/dd/dddd,371.0,1940.0,2181.0,328.0,25d45d2a-dfdf-4453-9829-a88cacc1a32f,08/09/22,1,
29AOKPR4610R1Z4,VEERABHADRA AGENCIES - BANGALORE,invoiceNumber,XXX/dd-dd/dddd,247.0,1787.0,2089.0,210.0,893cd9b6-43e1-4cd6-a231-2bb9aa9e41ca,08/09/22,1,
29AOKPR4610R1Z4,VEERABHADRA AGENCIES - BANGALORE,invoiceDate,dd/dd/dddd,241.0,2157.0,2336.0,210.0,893cd9b6-43e1-4cd6-a231-2bb9aa9e41ca,08/09/22,1,
29AADCL6288R1ZF,client: Scootsy BLR Ecom2,invoiceNumber,ddddd,926.4077,812.49,933.8525,878.0053,d81b2f3c-d5f1-4717-8ce7-83cbef161688,08/09/22,1,
29AADCL6288R1ZF,client: Scootsy BLR Ecom2,invoiceDate,dd/dd/dddd,415.0,2179.0,2382.0,356.0,d81b2f3c-d5f1-4717-8ce7-83cbef161688,08/09/22,1,
29AAMFV7948N1ZX,,invoiceNumber,XXX/dd-dd/ddddd,716.0,1497.0,1822.0,674.0,83c19ded-1870-4b70-80a0-d5d6d13cee11,08/09/22,1,
29AAMFV7948N1ZX,,invoiceDate,dd/dd/dddd,716.0,1954.0,2120.0,675.0,83c19ded-1870-4b70-80a0-d5d6d13cee11,08/09/22,1,
29AAPFS7832P1Z2,,invoiceNumber,Xddddddddd,296.0,2511.0,2646.0,273.0,5f63c9be-f44b-4aa4-b8b1-2ae5916bff56,08/09/22,1,
29AAPFS7832P1Z2,,invoiceDate,dd/dd/dddd,332.0,2513.0,2644.0,308.0,5f63c9be-f44b-4aa4-b8b1-2ae5916bff56,08/09/22,1,
29AAMFV7948N1ZX,,invoiceNumber,XXX/dd-dd/ddddd,601.0,1488.0,1815.0,563.0,1a77ba32-5d6c-4567-a43a-1077e3db9224,08/09/22,1,
29AAMFV7948N1ZX,,invoiceDate,dd/dd/dddd,601.0,1949.0,2113.0,563.0,1a77ba32-5d6c-4567-a43a-1077e3db9224,08/09/22,1,
29AAACM0656K2ZA,APIS India Limited - KAR,invoiceNumber,XX/XXXdddd/dddd,351.0,1574.0,1895.0,303.0,15872ad9-1ad1-434d-8064-b222a6dbf820,08/09/22,1,
29AAACM0656K2ZA,APIS India Limited - KAR,invoiceNumber,XX/XXXdddd/dddd,562.0,1490.0,1802.0,516.0,3751c213-f955-441c-ab37-e1f6f774067f,08/09/22,1,
29AADCL6288R1ZF,Lartisan Breads Private Limited,invoiceNumber,ddddd,915.4751,768.46,891.713,865.182,6b6d7212-88be-4a15-a9f1-9061022a7a73,08/09/22,0,
29AADCL6288R1ZF,Lartisan Breads Private Limited,invoiceDate,dd/dd/dddd,406.0,2122.0,2341.0,345.0,6b6d7212-88be-4a15-a9f1-9061022a7a73,08/09/22,1,
29AAACH4458A1ZT,HEALTHLINE PRIVATE LIMITED - BANGALORE,invoiceNumber,XXXddd/dddd,367.0,1071.0,1233.0,340.0,b6085018-b199-4f1f-abaf-7ad1e4fb15f3,08/09/22,1,
29AAACH4458A1ZT,HEALTHLINE PRIVATE LIMITED - BANGALORE,invoiceDate,dd/dd/dddd,363.0,1497.0,1604.0,336.0,b6085018-b199-4f1f-abaf-7ad1e4fb15f3,08/09/22,1,
29ALRPK7695K1ZX,,invoiceDate,dd/dd/dddd,344.9535,514.9602,677.646,302.815,dc9f04c2-9e0a-4dbc-bac1-c47cf8351a7a,08/09/22,0,
29ALRPK7695K1ZX,,invoiceDate,dd/dd/dddd,383.045,516.2292,679.6764,341.865,dc9f04c2-9e0a-4dbc-bac1-c47cf8351a7a,08/09/22,0,
29ALRPK7695K1ZX,NAKSHATRA AGENCIES,invoiceNumber,XXX-ddd-dd-dd,243.0,498.0,737.0,204.0,b578f6fa-1b7b-4e2b-b7cc-eb8aaa621149,08/09/22,1,
29ALRPK7695K1ZX,NAKSHATRA AGENCIES,invoiceDate,dd/dd/dddd,304.0,494.0,627.0,269.0,b578f6fa-1b7b-4e2b-b7cc-eb8aaa621149,08/09/22,1,
29AAECN8400E1ZL,Enterprises,invoiceNumber,XXXXXdddddddd,1432.0,5975.0,6471.0,1354.0,0efb1673-76c6-486a-b385-3eccdc3004a1,08/09/22,1,
29AAECN8400E1ZL,Enterprises,invoiceDate,dd/dd/dddd,1549.0,5977.0,6276.0,1483.0,0efb1673-76c6-486a-b385-3eccdc3004a1,08/09/22,1,
29AAECN8400E1ZL,Modern Food Enterprises Private Limited,invoiceNumber,XXXXXdddddddd,577.0,2497.0,2717.0,546.0,7ecb2a40-0275-49a2-8344-9f1bc9ee8f00,08/09/22,1,
29AAECN8400E1ZL,Modern Food Enterprises Private Limited,invoiceDate,dd/dd/dddd,665.0,2501.0,2642.0,632.0,7ecb2a40-0275-49a2-8344-9f1bc9ee8f00,08/09/22,1,
,,invoiceNumber,XXXXddddd,958.0,2039.0,2189.0,920.0,b4ffd4e4-1a04-4226-ae68-da5945e38a54,08/09/22,1,
,,invoiceDate,dd/dd/dddd,1009.0,2036.0,2208.0,970.0,b4ffd4e4-1a04-4226-ae68-da5945e38a54,08/09/22,1,
24AADCT2914J1ZG,TONG GARDEN FOOD MARKETING(INDIA) PVT LTD,invoiceNumber,XX-XXXdd-ddddd,1116.0,426.0,676.0,1072.0,c7202d6c-f1d6-408e-928d-b506fbf94c30,08/09/22,1,
24AADCT2914J1ZG,TONG GARDEN FOOD MARKETING(INDIA) PVT LTD,invoiceDate,dd/dd/dddd,1113.0,1056.0,1229.0,1072.0,c7202d6c-f1d6-408e-928d-b506fbf94c30,08/09/22,1,
24AADCT2914J1ZG,TONG GARDEN FOOD MARKETING(INDIA) PVT LTD,invoiceNumber,XX-XXXdd-ddddd,1199.0,558.0,805.0,1159.0,8d44ffc0-73eb-47e0-8128-0e63adbeff74,08/09/22,1,
24AADCT2914J1ZG,TONG GARDEN FOOD MARKETING(INDIA) PVT LTD,invoiceDate,dd/dd/dddd,1192.0,1186.0,1355.0,1155.0,8d44ffc0-73eb-47e0-8128-0e63adbeff74,08/09/22,1,
29AAVCS1691R1Z1,To : SCOOTSY LOGISTICS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,409.0,1890.0,2051.0,370.0,be186cd4-c1c3-49ce-8382-ae6b107fee95,08/09/22,1,
29AAOFD4676M1ZK,,invoiceNumber,ddddd,798.0,1372.0,1448.0,766.0,3f2f53e8-4f1b-4f44-a060-082313a80eaf,08/09/22,1,
29AAVCS4669R1ZT,SPROUTLIFE FOODS PRIVATE LIMITED-GURGAON,invoiceNumber,XXXXXXdddddddddd,637.0,1482.0,1883.0,595.0,34b9a455-5b39-4985-94f5-e62bde42e75d,08/09/22,1,
29AAVCS4669R1ZT,SPROUTLIFE FOODS PRIVATE LIMITED-GURGAON,invoiceDate,dd/dd/dddd,632.0,1943.0,2143.0,595.0,34b9a455-5b39-4985-94f5-e62bde42e75d,08/09/22,1,
29AAVCS4669R1ZT,SPROUTLIFE FOODS PRIVATE LIMITED-GURGAON,invoiceNumber,XXXXXXdddddddddd,636.0,1487.0,1890.0,604.0,3c450043-67bd-4f11-924f-134494dd0984,08/09/22,1,
29AAVCS4669R1ZT,SPROUTLIFE FOODS PRIVATE LIMITED-GURGAON,invoiceDate,dd/dd/dddd,638.0,1954.0,2114.0,604.0,3c450043-67bd-4f11-924f-134494dd0984,08/09/22,1,
29AAOFD4676MIZK,,invoiceNumber,ddddd,698.0,1275.0,1345.0,671.0,ba8aafe9-8c45-4899-8f54-97257135c65a,08/09/22,1,
29ACXFS7574E1Z6,Sree Vighneshwara Marketing Co,invoiceNumber,dddd-dd/dddd,333.0,1330.0,1527.0,293.0,9af60635-f337-4dfb-8fe2-1d796bb564c3,08/09/22,1,
29ACXFS7574E1Z6,Sree Vighneshwara Marketing Co,invoiceDate,dd/dd/dddd,331.0,1783.0,1995.0,291.0,9af60635-f337-4dfb-8fe2-1d796bb564c3,08/09/22,1,
29ACOPV5558Q1Z6,,invoiceNumber,ddddd,602.0,1337.0,1442.0,573.0,71a4db43-e489-4062-bd39-bae1c49cb206,08/09/22,1,
29ACOPV5558Q1Z6,,invoiceDate,dd/dd/dddd,605.0,1781.0,1969.0,566.0,71a4db43-e489-4062-bd39-bae1c49cb206,08/09/22,1,
29ACXFS7574E1Z6,Sree Vighneshwara Marketing Co,invoiceNumber,dddd-dd/dddd,410.0,1365.0,1570.0,371.0,a43327cf-cb33-4184-b46f-c444f5567b5f,08/09/22,1,
29ACXFS7574E1Z6,Sree Vighneshwara Marketing Co,invoiceDate,dd/dd/dddd,411.0,1819.0,2022.0,371.0,a43327cf-cb33-4184-b46f-c444f5567b5f,08/09/22,1,
29AAFCG5913Q1ZY,FOODS PVT LTD,invoiceNumber,ddXXX-ddd,323.0,1908.0,2150.0,284.0,53ba35cd-ebc4-4b91-aca5-c842c2528d38,08/09/22,1,
29AAFCG5913Q1ZY,FOODS PVT LTD,invoiceDate,dd/dd/dddd,277.0,1958.0,2219.0,237.0,53ba35cd-ebc4-4b91-aca5-c842c2528d38,08/09/22,1,
27AACFZ3550A1ZG,4TWENTY LIFESTYLE LLP - BANGALORE,invoiceNumber,dd,357.0,1321.0,1364.0,314.0,6ca74a6c-943b-4c9d-b41d-21ab58ea02dd,08/09/22,1,
27AACFZ3550A1ZG,4TWENTY LIFESTYLE LLP - BANGALORE,invoiceDate,dd/dd/dddd,355.0,1741.0,1960.0,312.0,6ca74a6c-943b-4c9d-b41d-21ab58ea02dd,08/09/22,1,
27AACFZ3550A1ZG,4TWENTY LIFESTYLE LLP - BANGALORE,invoiceNumber,dd,283.0,1287.0,1328.0,244.0,4633918a-2515-42d1-b414-f458a555077d,08/09/22,1,
